zone,season,soil_type,soil_ph_mid,temperature_avg_C,rainfall_mm,humidity_pct,crop_name,is_suitable
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,27.5,7.1,71.3,Wild indigo,0
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,27.5,7.1,71.3,Wild jack or Aini,1
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,27.5,7.1,71.3,Xanthosoma,1
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Adapathiyan,1
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Agathi,1
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Ailanthus or Matti,1
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Amaranth,1
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Arecanut,1
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Arrow root,1
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Ash gourd,1
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Asoka,1
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Banana,1
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Betel vine,1
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Bitter gourd,1
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Black gram,0
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Black pepper,1
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Bottle gourd,1
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Brahmi,0
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Brinjal,1
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Camboge,0
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Cashew,1
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Cassia,1
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Casuarina,0
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Chengazhinirkizhangu,1
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Chethikoduveli,1
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Chilli,1
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,China aster,1
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Chittadalotakam,0
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Chittaratha,1
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Cinnamon,0
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Clove,1
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Cocoa,1
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Coconut,1
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Coffee,0
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Coleus,0
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Colocasia,1
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Congosignal grass,1
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Cotton,1
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Cowpea,1
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Crossandra,1
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Cucumber and oriental pickling melon,1
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Cucumber and oriental pickling melon,1
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Daincha,0
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Danthappala,0
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Elephant foot yam,1
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Eucalyptus,0
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Fodder cowpea,1
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Fodder maize,0
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Fodder sorghum,0
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Gamba grass,0
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Gladiolus,1
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Gliricidia,1
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Greater yam,1
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Green gram,0
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Groundnut,1
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Guava,0
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Guinea grass,0
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Hedge lucerne,1
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Horse gram,0
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Hybrid napier,0
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Indian gooseberry,0
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Indigo,0
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Jack,0
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Jasmine,1
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Kacholam,1
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Kanjiram,1
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Karinochi,1
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Kasthurimanjal,0
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Kattarvazha,0
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Koovalam,1
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Kurumthotti,0
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Lemongrass,1
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Lesser yam,1
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Mahagony,0
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Maize,1
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Mangium,0
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Mango,0
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Mango ginger,1
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Marigold,1
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Neela amari,1
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Neem,0
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Nilappana,1
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Nutmeg,0
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Oilpalm,1
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Okra,1
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Onion,0
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Orchids,1
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Palmarosa,1
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Papaya,0
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Para grass,0
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Pathimugham,0
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Pineapple,1
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Pumpkin,1
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Punna,0
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Ragi,1
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Red gram,1
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Rice,1
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Rubber,0
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Sandal,0
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Sapota,1
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Sesame,1
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Setaria grass,1
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Shevri,0
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Snake gourd,1
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Sorghum,1
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Soybean,1
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Stylo,1
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Subabul,1
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Sugarcane,1
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Sugarcane,0
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Sun hemp,0
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Sweet potato,0
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Tamarind,0
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Tapioca,1
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Teak,1
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Thippali,1
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Thorny bamboo,1
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Thulasi,0
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Tobacco,1
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Tomato,1
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Tuberose,1
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Turmeric,1
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Vanilla,0
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Vegetable cowpea,1
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Vetiver,0
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Water melon,1
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,West Indian Cherry,0
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,White yam,1
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Wild indigo,0
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Wild jack or Aini,1
coastal_zone,dry_season,Coastal sandy / laterite patches,6.25,28.2,9.3,72.3,Xanthosoma,1
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,28.2,9.3,72.3,Adapathiyan,1
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,28.2,9.3,72.3,Agathi,1
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,28.2,9.3,72.3,Ailanthus or Matti,1
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,28.2,9.3,72.3,Amaranth,1
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,28.2,9.3,72.3,Arecanut,1
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,28.2,9.3,72.3,Arrow root,1
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,28.2,9.3,72.3,Ash gourd,1
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,28.2,9.3,72.3,Asoka,1
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,28.2,9.3,72.3,Banana,1
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,28.2,9.3,72.3,Betel vine,1
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,28.2,9.3,72.3,Bitter gourd,1
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,28.2,9.3,72.3,Black gram,0
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,28.2,9.3,72.3,Black pepper,1
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,28.2,9.3,72.3,Bottle gourd,1
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,28.2,9.3,72.3,Brahmi,1
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,28.2,9.3,72.3,Brinjal,1
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,28.2,9.3,72.3,Camboge,0
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,28.2,9.3,72.3,Cashew,1
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,28.2,9.3,72.3,Cassia,1
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,28.2,9.3,72.3,Casuarina,0
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,28.2,9.3,72.3,Chengazhinirkizhangu,1
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,28.2,9.3,72.3,Chethikoduveli,1
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,28.2,9.3,72.3,Chilli,1
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,28.2,9.3,72.3,China aster,1
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,28.2,9.3,72.3,Chittadalotakam,0
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,28.2,9.3,72.3,Chittaratha,1
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,28.2,9.3,72.3,Cinnamon,1
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,28.2,9.3,72.3,Clove,1
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,28.2,9.3,72.3,Cocoa,1
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,28.2,9.3,72.3,Coconut,1
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,28.2,9.3,72.3,Coffee,0
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,28.2,9.3,72.3,Coleus,0
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,28.2,9.3,72.3,Colocasia,1
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,28.2,9.3,72.3,Congosignal grass,1
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,28.2,9.3,72.3,Cotton,1
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,28.2,9.3,72.3,Cowpea,1
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,28.2,9.3,72.3,Crossandra,1
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,28.2,9.3,72.3,Cucumber and oriental pickling melon,1
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,28.2,9.3,72.3,Cucumber and oriental pickling melon,1
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,28.2,9.3,72.3,Daincha,0
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,28.2,9.3,72.3,Danthappala,0
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,28.2,9.3,72.3,Elephant foot yam,1
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,28.2,9.3,72.3,Eucalyptus,0
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,28.2,9.3,72.3,Fodder cowpea,1
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,28.2,9.3,72.3,Fodder maize,0
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,28.2,9.3,72.3,Fodder sorghum,0
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,28.2,9.3,72.3,Gamba grass,0
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,28.2,9.3,72.3,Gladiolus,1
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,28.2,9.3,72.3,Gliricidia,1
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,28.2,9.3,72.3,Greater yam,1
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,28.2,9.3,72.3,Green gram,0
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,28.2,9.3,72.3,Groundnut,1
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,28.2,9.3,72.3,Guava,0
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,28.2,9.3,72.3,Guinea grass,0
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,28.2,9.3,72.3,Hedge lucerne,1
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,28.2,9.3,72.3,Horse gram,0
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,28.2,9.3,72.3,Hybrid napier,0
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,28.2,9.3,72.3,Indian gooseberry,0
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,28.2,9.3,72.3,Indigo,0
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,28.2,9.3,72.3,Jack,0
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,28.2,9.3,72.3,Jasmine,1
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,28.2,9.3,72.3,Kacholam,1
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,28.2,9.3,72.3,Kanjiram,1
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,28.2,9.3,72.3,Karinochi,1
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,28.2,9.3,72.3,Kasthurimanjal,0
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,28.2,9.3,72.3,Kattarvazha,0
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,28.2,9.3,72.3,Koovalam,1
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,28.2,9.3,72.3,Kurumthotti,0
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,28.2,9.3,72.3,Lemongrass,1
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,28.2,9.3,72.3,Lesser yam,1
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,28.2,9.3,72.3,Mahagony,0
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,28.2,9.3,72.3,Maize,1
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,28.2,9.3,72.3,Mangium,0
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,28.2,9.3,72.3,Mango,0
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,28.2,9.3,72.3,Mango ginger,1
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,28.2,9.3,72.3,Marigold,1
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,28.2,9.3,72.3,Neela amari,1
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,28.2,9.3,72.3,Neem,0
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,28.2,9.3,72.3,Nilappana,1
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,28.2,9.3,72.3,Nutmeg,0
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,28.2,9.3,72.3,Oilpalm,1
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,28.2,9.3,72.3,Okra,1
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,28.2,9.3,72.3,Onion,0
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,28.2,9.3,72.3,Orchids,1
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,28.2,9.3,72.3,Palmarosa,1
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,28.2,9.3,72.3,Papaya,0
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,28.2,9.3,72.3,Para grass,0
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,28.2,9.3,72.3,Pathimugham,0
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,28.2,9.3,72.3,Pineapple,1
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,28.2,9.3,72.3,Pumpkin,1
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,28.2,9.3,72.3,Punna,1
coastal_zone,dry_season,"Coastal alluvium / sandy, backwater-adjacent",6.5,28.2,9.3,72.3,Ragi,1
